product,shippeddate,squareftcost,QTYTotal,VALTotal,productcode,productname,squareft,source,month,year,price,QTYScrap,VALScrap,QTYScrapDamaged,VALScrapDamaged,QTYScrapExistingCurrent,VALScrapExistingCurrent,QTYScrapOther,VALScrapOther,QTYScrapReturns,VALScrapReturns,QTYScrapStock,VALScrapStock,QTYDamage,VALDamage,QTYItemOrder,VALItemOrder,QTYKeepActive,VALKeepActive,QTYMakeInactiveObsolete,VALMakeInactiveObsolete,QTYOther,VALOther,QTYStock,VALStock
"Sealy 2021 Marquee 1  Quality Made (S21M-1)",01mar2022,73.33,,,"S21M-1","Sealy 2021 Marquee 1 – Quality Made",116.4,"Sealy",3,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Marquee 1  Quality Made (S21M-1)",01apr2022,56.51,,,"S21M-1","Sealy 2021 Marquee 1 – Quality Made",89.7,"Sealy",4,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Marquee 1  Quality Made (S21M-1)",01may2022,56.51,,,"S21M-1","Sealy 2021 Marquee 1 – Quality Made",89.7,"Sealy",5,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Marquee 1  Quality Made (S21M-1)",01jun2022,56.51,,,"S21M-1","Sealy 2021 Marquee 1 – Quality Made",89.7,"Sealy",6,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Marquee 1  Quality Made (S21M-1)",01jul2022,56.51,,,"S21M-1","Sealy 2021 Marquee 1 – Quality Made",89.7,"Sealy",7,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Marquee 2  Next Level Support (S21M-2)",01feb2021,67.22,,,"S21M-2","Sealy 2021 Marquee 2 – Next Level Support",106.7,"Sealy",2,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Marquee 2  Next Level Support (S21M-2)",01mar2021,67.22,,,"S21M-2","Sealy 2021 Marquee 2 – Next Level Support",106.7,"Sealy",3,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Marquee 2  Next Level Support (S21M-2)",01apr2021,67.22,,,"S21M-2","Sealy 2021 Marquee 2 – Next Level Support",106.7,"sealy",4,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Marquee 2  Next Level Support (S21M-2)",01may2021,67.22,,,"S21M-2","Sealy 2021 Marquee 2 – Next Level Support",106.7,"sealy",5,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Marquee 2  Next Level Support (S21M-2)",01jun2021,67.22,,,"S21M-2","Sealy 2021 Marquee 2 – Next Level Support",106.7,"sealy",6,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Marquee 2  Next Level Support (S21M-2)",01jul2021,67.22,,,"S21M-2","Sealy 2021 Marquee 2 – Next Level Support",106.7,"sealy",7,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Marquee 2  Next Level Support (S21M-2)",01aug2021,67.22,,,"S21M-2","Sealy 2021 Marquee 2 – Next Level Support",106.7,"Sealy",8,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Marquee 2  Next Level Support (S21M-2)",01sep2021,67.22,,,"S21M-2","Sealy 2021 Marquee 2 – Next Level Support",106.7,"Sealy",9,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Marquee 2  Next Level Support (S21M-2)",01oct2021,67.22,,,"S21M-2","Sealy 2021 Marquee 2 – Next Level Support",106.7,"Sealy",10,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Marquee 2  Next Level Support (S21M-2)",01nov2021,50.4,,,"S21M-2","Sealy 2021 Marquee 2 – Next Level Support",80,"Sealy",11,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Marquee 2  Next Level Support (S21M-2)",01dec2021,50.4,,,"S21M-2","Sealy 2021 Marquee 2 – Next Level Support",80,"Sealy",12,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Marquee 2  Next Level Support (S21M-2)",01jan2022,50.4,,,"S21M-2","Sealy 2021 Marquee 2 – Next Level Support",80,"Sealy",1,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Marquee 2  Next Level Support (S21M-2)",01feb2022,50.4,,,"S21M-2","Sealy 2021 Marquee 2 – Next Level Support",80,"Sealy",2,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Marquee 2  Next Level Support (S21M-2)",01mar2022,50.4,,,"S21M-2","Sealy 2021 Marquee 2 – Next Level Support",80,"Sealy",3,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Marquee 2  Next Level Support (S21M-2)",01apr2022,50.4,,,"S21M-2","Sealy 2021 Marquee 2 – Next Level Support",80,"Sealy",4,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Marquee 2  Next Level Support (S21M-2)",01may2022,33.58,,,"S21M-2","Sealy 2021 Marquee 2 – Next Level Support",53.3,"Sealy",5,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Marquee 2  Next Level Support (S21M-2)",01jun2022,33.58,,,"S21M-2","Sealy 2021 Marquee 2 – Next Level Support",53.3,"Sealy",6,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Marquee 2  Next Level Support (S21M-2)",01jul2022,33.58,,,"S21M-2","Sealy 2021 Marquee 2 – Next Level Support",53.3,"Sealy",7,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Built with Science (S21MG-2)",01jan2021,8.38,,,"S21MG-2","Sealy 2021 Monolith Graphic - Built with Science",13.3,"Sealy",1,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Built with Science (S21MG-2)",01feb2021,8.38,,,"S21MG-2","Sealy 2021 Monolith Graphic - Built with Science",13.3,"Sealy",2,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Built with Science (S21MG-2)",01mar2021,8.38,,,"S21MG-2","Sealy 2021 Monolith Graphic - Built with Science",13.3,"Sealy",3,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Built with Science (S21MG-2)",01apr2021,8.38,,,"S21MG-2","Sealy 2021 Monolith Graphic - Built with Science",13.3,"sealy",4,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Built with Science (S21MG-2)",01may2021,8.38,,,"S21MG-2","Sealy 2021 Monolith Graphic - Built with Science",13.3,"sealy",5,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Built with Science (S21MG-2)",01jun2021,8.38,,,"S21MG-2","Sealy 2021 Monolith Graphic - Built with Science",13.3,"sealy",6,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Built with Science (S21MG-2)",01aug2021,8.38,,,"S21MG-2","Sealy 2021 Monolith Graphic - Built with Science",13.3,"Sealy",8,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Built with Science (S21MG-2)",01sep2021,8.38,,,"S21MG-2","Sealy 2021 Monolith Graphic - Built with Science",13.3,"Sealy",9,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Built with Science (S21MG-2)",01oct2021,8.38,,,"S21MG-2","Sealy 2021 Monolith Graphic - Built with Science",13.3,"Sealy",10,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Built with Science (S21MG-2)",01nov2021,8.38,,,"S21MG-2","Sealy 2021 Monolith Graphic - Built with Science",13.3,"Sealy",11,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Built with Science (S21MG-2)",01dec2021,8.38,,,"S21MG-2","Sealy 2021 Monolith Graphic - Built with Science",13.3,"Sealy",12,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Built with Science (S21MG-2)",01jan2022,8.38,,,"S21MG-2","Sealy 2021 Monolith Graphic - Built with Science",13.3,"Sealy",1,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Built with Science (S21MG-2)",01feb2022,8.38,,,"S21MG-2","Sealy 2021 Monolith Graphic - Built with Science",13.3,"Sealy",2,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Built with Science (S21MG-2)",01mar2022,8.38,,,"S21MG-2","Sealy 2021 Monolith Graphic - Built with Science",13.3,"Sealy",3,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Built with Science (S21MG-2)",01apr2022,8.38,,,"S21MG-2","Sealy 2021 Monolith Graphic - Built with Science",13.3,"Sealy",4,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Built with Science (S21MG-2)",01may2022,8.38,,,"S21MG-2","Sealy 2021 Monolith Graphic - Built with Science",13.3,"Sealy",5,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Built with Science (S21MG-2)",03jun2022,,75,900,"S21MG-2","Sealy 2021 Monolith Graphic - Built with Science",,"",,,12,,,,,,,,,,,75,900,,,,,75,900,,,,,,
"Sealy 2021 Monolith Graphic - Built with Science (S21MG-2)",01jul2022,8.38,,,"S21MG-2","Sealy 2021 Monolith Graphic - Built with Science",13.3,"Sealy",7,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - More Americans Choose (S21MG-5)",01jan2021,8.38,,,"S21MG-5","Sealy 2021 Monolith Graphic - More Americans Choose",13.3,"Sealy",1,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - More Americans Choose (S21MG-5)",01feb2021,8.38,,,"S21MG-5","Sealy 2021 Monolith Graphic - More Americans Choose",13.3,"Sealy",2,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - More Americans Choose (S21MG-5)",01mar2021,8.38,,,"S21MG-5","Sealy 2021 Monolith Graphic - More Americans Choose",13.3,"Sealy",3,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - More Americans Choose (S21MG-5)",01apr2021,8.38,,,"S21MG-5","Sealy 2021 Monolith Graphic - More Americans Choose",13.3,"sealy",4,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - More Americans Choose (S21MG-5)",01may2021,8.38,,,"S21MG-5","Sealy 2021 Monolith Graphic - More Americans Choose",13.3,"sealy",5,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - More Americans Choose (S21MG-5)",01jun2021,8.38,,,"S21MG-5","Sealy 2021 Monolith Graphic - More Americans Choose",13.3,"sealy",6,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - More Americans Choose (S21MG-5)",01jul2021,8.38,,,"S21MG-5","Sealy 2021 Monolith Graphic - More Americans Choose",13.3,"sealy",7,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - More Americans Choose (S21MG-5)",01aug2021,8.38,,,"S21MG-5","Sealy 2021 Monolith Graphic - More Americans Choose",13.3,"Sealy",8,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - More Americans Choose (S21MG-5)",01sep2021,8.38,,,"S21MG-5","Sealy 2021 Monolith Graphic - More Americans Choose",13.3,"Sealy",9,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - More Americans Choose (S21MG-5)",01oct2021,8.38,,,"S21MG-5","Sealy 2021 Monolith Graphic - More Americans Choose",13.3,"Sealy",10,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - More Americans Choose (S21MG-5)",01nov2021,8.38,,,"S21MG-5","Sealy 2021 Monolith Graphic - More Americans Choose",13.3,"Sealy",11,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - More Americans Choose (S21MG-5)",01dec2021,8.38,,,"S21MG-5","Sealy 2021 Monolith Graphic - More Americans Choose",13.3,"Sealy",12,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - More Americans Choose (S21MG-5)",01jan2022,8.38,,,"S21MG-5","Sealy 2021 Monolith Graphic - More Americans Choose",13.3,"Sealy",1,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - More Americans Choose (S21MG-5)",01feb2022,8.38,,,"S21MG-5","Sealy 2021 Monolith Graphic - More Americans Choose",13.3,"Sealy",2,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - More Americans Choose (S21MG-5)",01mar2022,8.38,,,"S21MG-5","Sealy 2021 Monolith Graphic - More Americans Choose",13.3,"Sealy",3,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - More Americans Choose (S21MG-5)",01may2022,8.38,,,"S21MG-5","Sealy 2021 Monolith Graphic - More Americans Choose",13.3,"Sealy",5,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - More Americans Choose (S21MG-5)",01jun2022,8.38,,,"S21MG-5","Sealy 2021 Monolith Graphic - More Americans Choose",13.3,"Sealy",6,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - More Americans Choose (S21MG-5)",01jul2022,8.38,,,"S21MG-5","Sealy 2021 Monolith Graphic - More Americans Choose",13.3,"Sealy",7,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Support Where You Need It (S21MG-3)",01jan2021,8.38,,,"S21MG-3","Sealy 2021 Monolith Graphic - Support Where You Need It",13.3,"Sealy",1,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Support Where You Need It (S21MG-3)",01feb2021,8.38,,,"S21MG-3","Sealy 2021 Monolith Graphic - Support Where You Need It",13.3,"Sealy",2,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Support Where You Need It (S21MG-3)",01mar2021,8.38,,,"S21MG-3","Sealy 2021 Monolith Graphic - Support Where You Need It",13.3,"Sealy",3,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Support Where You Need It (S21MG-3)",01apr2021,8.38,,,"S21MG-3","Sealy 2021 Monolith Graphic - Support Where You Need It",13.3,"sealy",4,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Support Where You Need It (S21MG-3)",01may2021,8.38,,,"S21MG-3","Sealy 2021 Monolith Graphic - Support Where You Need It",13.3,"sealy",5,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Support Where You Need It (S21MG-3)",01jun2021,8.38,,,"S21MG-3","Sealy 2021 Monolith Graphic - Support Where You Need It",13.3,"sealy",6,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Support Where You Need It (S21MG-3)",01jul2021,8.38,,,"S21MG-3","Sealy 2021 Monolith Graphic - Support Where You Need It",13.3,"sealy",7,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Support Where You Need It (S21MG-3)",01aug2021,8.38,,,"S21MG-3","Sealy 2021 Monolith Graphic - Support Where You Need It",13.3,"Sealy",8,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Support Where You Need It (S21MG-3)",01sep2021,8.38,,,"S21MG-3","Sealy 2021 Monolith Graphic - Support Where You Need It",13.3,"Sealy",9,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Support Where You Need It (S21MG-3)",01oct2021,8.38,,,"S21MG-3","Sealy 2021 Monolith Graphic - Support Where You Need It",13.3,"Sealy",10,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Support Where You Need It (S21MG-3)",01nov2021,8.38,,,"S21MG-3","Sealy 2021 Monolith Graphic - Support Where You Need It",13.3,"Sealy",11,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Support Where You Need It (S21MG-3)",01dec2021,8.38,,,"S21MG-3","Sealy 2021 Monolith Graphic - Support Where You Need It",13.3,"Sealy",12,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Support Where You Need It (S21MG-3)",01jan2022,8.38,,,"S21MG-3","Sealy 2021 Monolith Graphic - Support Where You Need It",13.3,"Sealy",1,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Support Where You Need It (S21MG-3)",01feb2022,8.38,,,"S21MG-3","Sealy 2021 Monolith Graphic - Support Where You Need It",13.3,"Sealy",2,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Support Where You Need It (S21MG-3)",01mar2022,8.38,,,"S21MG-3","Sealy 2021 Monolith Graphic - Support Where You Need It",13.3,"Sealy",3,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Support Where You Need It (S21MG-3)",01apr2022,8.38,,,"S21MG-3","Sealy 2021 Monolith Graphic - Support Where You Need It",13.3,"Sealy",4,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Support Where You Need It (S21MG-3)",01may2022,8.38,,,"S21MG-3","Sealy 2021 Monolith Graphic - Support Where You Need It",13.3,"Sealy",5,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Support Where You Need It (S21MG-3)",01jun2022,8.38,,,"S21MG-3","Sealy 2021 Monolith Graphic - Support Where You Need It",13.3,"Sealy",6,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Support Where You Need It (S21MG-3)",01jul2022,8.38,,,"S21MG-3","Sealy 2021 Monolith Graphic - Support Where You Need It",13.3,"Sealy",7,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Thoughtfully Designed (S21MG-1)",01jan2021,8.38,,,"S21MG-1","Sealy 2021 Monolith Graphic - Thoughtfully Designed",13.3,"Sealy",1,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Thoughtfully Designed (S21MG-1)",01feb2021,16.76,,,"S21MG-1","Sealy 2021 Monolith Graphic - Thoughtfully Designed",26.6,"Sealy",2,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Thoughtfully Designed (S21MG-1)",01mar2021,16.76,,,"S21MG-1","Sealy 2021 Monolith Graphic - Thoughtfully Designed",26.6,"Sealy",3,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Thoughtfully Designed (S21MG-1)",01apr2021,16.76,,,"S21MG-1","Sealy 2021 Monolith Graphic - Thoughtfully Designed",26.6,"sealy",4,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Thoughtfully Designed (S21MG-1)",01may2021,8.38,,,"S21MG-1","Sealy 2021 Monolith Graphic - Thoughtfully Designed",13.3,"sealy",5,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Thoughtfully Designed (S21MG-1)",01jun2021,8.38,,,"S21MG-1","Sealy 2021 Monolith Graphic - Thoughtfully Designed",13.3,"sealy",6,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Thoughtfully Designed (S21MG-1)",01aug2021,8.38,,,"S21MG-1","Sealy 2021 Monolith Graphic - Thoughtfully Designed",13.3,"Sealy",8,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Thoughtfully Designed (S21MG-1)",01sep2021,8.38,,,"S21MG-1","Sealy 2021 Monolith Graphic - Thoughtfully Designed",13.3,"Sealy",9,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Thoughtfully Designed (S21MG-1)",01oct2021,8.38,,,"S21MG-1","Sealy 2021 Monolith Graphic - Thoughtfully Designed",13.3,"Sealy",10,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Thoughtfully Designed (S21MG-1)",01nov2021,8.38,,,"S21MG-1","Sealy 2021 Monolith Graphic - Thoughtfully Designed",13.3,"Sealy",11,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Thoughtfully Designed (S21MG-1)",01dec2021,8.38,,,"S21MG-1","Sealy 2021 Monolith Graphic - Thoughtfully Designed",13.3,"Sealy",12,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Thoughtfully Designed (S21MG-1)",01jan2022,8.38,,,"S21MG-1","Sealy 2021 Monolith Graphic - Thoughtfully Designed",13.3,"Sealy",1,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Thoughtfully Designed (S21MG-1)",01feb2022,8.38,,,"S21MG-1","Sealy 2021 Monolith Graphic - Thoughtfully Designed",13.3,"Sealy",2,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Thoughtfully Designed (S21MG-1)",01mar2022,8.38,,,"S21MG-1","Sealy 2021 Monolith Graphic - Thoughtfully Designed",13.3,"Sealy",3,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Thoughtfully Designed (S21MG-1)",01apr2022,8.38,,,"S21MG-1","Sealy 2021 Monolith Graphic - Thoughtfully Designed",13.3,"Sealy",4,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Thoughtfully Designed (S21MG-1)",01may2022,8.38,,,"S21MG-1","Sealy 2021 Monolith Graphic - Thoughtfully Designed",13.3,"Sealy",5,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Thoughtfully Designed (S21MG-1)",01jun2022,8.38,,,"S21MG-1","Sealy 2021 Monolith Graphic - Thoughtfully Designed",13.3,"Sealy",6,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Thoughtfully Designed (S21MG-1)",01jul2022,8.38,,,"S21MG-1","Sealy 2021 Monolith Graphic - Thoughtfully Designed",13.3,"Sealy",7,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Your Biggest Supporter (S21MG-4)",01jan2021,8.38,,,"S21MG-4","Sealy 2021 Monolith Graphic - Your Biggest Supporter",13.3,"Sealy",1,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Your Biggest Supporter (S21MG-4)",01feb2021,8.38,,,"S21MG-4","Sealy 2021 Monolith Graphic - Your Biggest Supporter",13.3,"Sealy",2,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Your Biggest Supporter (S21MG-4)",01mar2021,8.38,,,"S21MG-4","Sealy 2021 Monolith Graphic - Your Biggest Supporter",13.3,"Sealy",3,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Your Biggest Supporter (S21MG-4)",01apr2021,8.38,,,"S21MG-4","Sealy 2021 Monolith Graphic - Your Biggest Supporter",13.3,"sealy",4,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Your Biggest Supporter (S21MG-4)",01may2021,8.38,,,"S21MG-4","Sealy 2021 Monolith Graphic - Your Biggest Supporter",13.3,"sealy",5,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Your Biggest Supporter (S21MG-4)",01jun2021,8.38,,,"S21MG-4","Sealy 2021 Monolith Graphic - Your Biggest Supporter",13.3,"sealy",6,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Your Biggest Supporter (S21MG-4)",01jul2021,8.38,,,"S21MG-4","Sealy 2021 Monolith Graphic - Your Biggest Supporter",13.3,"sealy",7,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Your Biggest Supporter (S21MG-4)",01aug2021,8.38,,,"S21MG-4","Sealy 2021 Monolith Graphic - Your Biggest Supporter",13.3,"Sealy",8,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Your Biggest Supporter (S21MG-4)",01sep2021,8.38,,,"S21MG-4","Sealy 2021 Monolith Graphic - Your Biggest Supporter",13.3,"Sealy",9,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Your Biggest Supporter (S21MG-4)",01oct2021,8.38,,,"S21MG-4","Sealy 2021 Monolith Graphic - Your Biggest Supporter",13.3,"Sealy",10,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Your Biggest Supporter (S21MG-4)",01nov2021,8.38,,,"S21MG-4","Sealy 2021 Monolith Graphic - Your Biggest Supporter",13.3,"Sealy",11,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Your Biggest Supporter (S21MG-4)",01dec2021,8.38,,,"S21MG-4","Sealy 2021 Monolith Graphic - Your Biggest Supporter",13.3,"Sealy",12,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Your Biggest Supporter (S21MG-4)",01jan2022,8.38,,,"S21MG-4","Sealy 2021 Monolith Graphic - Your Biggest Supporter",13.3,"Sealy",1,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Your Biggest Supporter (S21MG-4)",01feb2022,8.38,,,"S21MG-4","Sealy 2021 Monolith Graphic - Your Biggest Supporter",13.3,"Sealy",2,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Your Biggest Supporter (S21MG-4)",01mar2022,8.38,,,"S21MG-4","Sealy 2021 Monolith Graphic - Your Biggest Supporter",13.3,"Sealy",3,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Your Biggest Supporter (S21MG-4)",01apr2022,8.38,,,"S21MG-4","Sealy 2021 Monolith Graphic - Your Biggest Supporter",13.3,"Sealy",4,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Your Biggest Supporter (S21MG-4)",01may2022,8.38,,,"S21MG-4","Sealy 2021 Monolith Graphic - Your Biggest Supporter",13.3,"Sealy",5,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"Sealy 2021 Monolith Graphic - Your Biggest Supporter (S21MG-4)",01jun2022,8.38,,,"S21MG-4","Sealy 2021 Monolith Graphic - Your Biggest Supporter",13.3,"Sealy",6,2022,,,,,,,,,,,,,,,,,,,,,,,,,
